,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4376,Female,0,Yes,No,0.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),1.0,0.0,Yes
4377,Male,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.0,0.0,No
4378,Male,0,Yes,Yes,1.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),0.0,1.0,Yes
4379,Male,0,No,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.0,0.0,No
4380,Female,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.0,0.0,No
4381,Male,0,No,No,0.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0,1.0,No
4382,Male,0,Yes,Yes,0.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,0.0,0.0,No
4383,Female,0,No,No,0.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.0,0.0,No
4384,Male,0,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.0,0.0,No
4385,Female,0,Yes,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4386,Male,0,No,No,0.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.0,0.0,No
4387,Female,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,Yes
4388,Male,1,No,No,0.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.0,0.0,Yes
4389,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),1.0,1.0,No
4390,Male,0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),1.0,1.0,No
4391,Female,0,No,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0,1.0,No
4392,Female,0,Yes,Yes,0.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.0,0.0,No
4393,Female,1,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,No
4394,Male,0,No,No,1.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),0.0,0.0,Yes
4395,Female,0,Yes,Yes,0.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),0.0,0.0,No
4396,Male,0,No,No,0.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1.0,0.0,No
4397,Male,0,Yes,Yes,0.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1.0,0.0,Yes
4398,Female,0,No,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1.0,1.0,No
4399,Male,0,No,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.0,0.0,No
4400,Female,0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),1.0,1.0,No
4401,Male,1,Yes,No,1.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),0.0,1.0,No
4402,Female,0,Yes,No,0.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0,0.0,No
4403,Female,0,Yes,No,1.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.0,1.0,No
4404,Male,0,No,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.0,0.0,No
4405,Female,1,No,No,0.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4406,Female,0,No,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.0,0.0,No
4407,Male,0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),1.0,1.0,No
4408,Female,0,Yes,No,0.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0,0.0,No
4409,Male,0,No,Yes,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1.0,0.0,Yes
4410,Male,0,Yes,No,1.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),0.0,1.0,Yes
4411,Female,0,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.0,0.0,No
4412,Male,0,No,No,0.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),1.0,0.0,No
4413,Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,1.0,1.0,No
4414,Male,0,No,No,0.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0,1.0,No
4415,Male,0,No,No,1.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1.0,0.0,No
4416,Male,0,No,Yes,0.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.0,0.0,Yes
4417,Male,0,Yes,Yes,0.0,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,1.0,0.0,No
4418,Female,0,No,Yes,0.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),1.0,0.0,No
4419,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.0,1.0,No
4420,Male,0,Yes,Yes,0.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,1.0,0.0,Yes
4421,Female,0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),1.0,1.0,No
4422,Female,0,Yes,Yes,0.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.0,0.0,No
4423,Female,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,No
4424,Male,0,No,No,1.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,0.0,0.0,No
4425,Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,No
4426,Female,0,Yes,No,0.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,1.0,0.0,No
4427,Male,0,Yes,No,0.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1.0,0.0,No
4428,Female,0,No,Yes,0.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.0,0.0,No
4429,Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),1.0,1.0,No
4430,Male,0,Yes,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.0,0.0,No
4431,Male,0,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.0,0.0,No
4432,Male,0,No,No,1.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,0.0,1.0,No
4433,Male,0,Yes,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0.0,0.0,No
4434,Male,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4435,Female,0,No,No,0.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.0,0.0,No
4436,Female,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.0,0.0,Yes
4437,Female,0,No,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),1.0,1.0,No
4438,Male,1,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4439,Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,No
4440,Female,1,No,No,0.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,Yes
4441,Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,1.0,1.0,No
4442,Male,0,No,No,0.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.0,0.0,Yes
4443,Male,1,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0,1.0,No
4444,Female,0,Yes,No,1.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.0,1.0,No
4445,Male,0,Yes,No,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4446,Male,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.0,0.0,No
4447,Female,0,No,No,0.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0.0,0.0,Yes
4448,Female,0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.0,0.0,No
4449,Male,0,Yes,Yes,0.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1.0,0.0,No
4450,Male,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1.0,1.0,Yes
4451,Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.0,0.0,Yes
4452,Male,0,Yes,No,0.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,1.0,0.0,No
4453,Male,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,No
4454,Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4455,Male,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4456,Male,0,No,No,0.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),1.0,0.0,Yes
4457,Male,0,No,No,0.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,0.0,0.0,No
4458,Male,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4459,Female,0,Yes,No,1.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,1.0,1.0,No
4460,Female,0,No,No,0.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.0,0.0,Yes
4461,Male,0,No,No,1.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),1.0,1.0,No
4462,Male,0,No,No,0.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.0,0.0,No
4463,Male,1,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1.0,1.0,Yes
4464,Male,0,Yes,Yes,1.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),1.0,1.0,No
4465,Female,1,Yes,No,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0,1.0,No
4466,Male,0,No,No,1.0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),0.0,1.0,No
4467,Female,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.0,0.0,No
4468,Female,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.0,0.0,Yes
4469,Male,0,Yes,Yes,0.0,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),0.0,0.0,No
4470,Female,0,No,No,0.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.0,0.0,No
4471,Female,0,No,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0.0,0.0,No
4472,Female,0,Yes,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1.0,0.0,Yes
4473,Male,0,Yes,No,1.0,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0.0,0.0,No
4474,Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4475,Male,0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.0,0.0,No
4476,Male,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,No
4477,Male,0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1.0,1.0,No
4478,Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,1.0,1.0,No
4479,Male,0,Yes,Yes,0.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.0,0.0,No
4480,Female,1,Yes,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1.0,1.0,Yes
4481,Female,0,Yes,Yes,1.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),0.0,1.0,No
4482,Female,1,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0,1.0,No
4483,Male,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.0,0.0,No
4484,Male,0,Yes,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.0,0.0,No
4485,Female,0,No,Yes,0.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.0,0.0,No
4486,Male,0,No,No,0.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,1.0,0.0,No
4487,Female,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4488,Female,0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.0,1.0,No
4489,Male,1,Yes,No,1.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.0,1.0,No
4490,Female,0,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0.0,0.0,No
4491,Female,0,No,Yes,0.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4492,Male,0,Yes,Yes,1.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),1.0,1.0,No
4493,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.0,0.0,No
4494,Male,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,Yes
4495,Female,0,No,No,0.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4496,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.0,0.0,No
4497,Female,0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.0,0.0,No
4498,Male,1,Yes,No,1.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),1.0,1.0,No
4499,Female,0,No,No,0.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),1.0,0.0,No
4500,Female,0,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.0,0.0,No
4501,Female,0,No,No,0.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,1.0,0.0,Yes
4502,Female,0,No,No,1.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),1.0,1.0,No
4503,Male,0,No,Yes,0.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,1.0,0.0,No
4504,Female,1,No,No,1.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),1.0,1.0,No
4505,Female,1,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.0,1.0,Yes
4506,Female,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1.0,0.0,No
4507,Female,0,No,No,0.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1.0,0.0,No
4508,Male,0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.0,1.0,No
4509,Female,1,Yes,No,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4510,Male,1,No,No,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4511,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0,1.0,No
4512,Male,0,Yes,Yes,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.0,0.0,Yes
4513,Female,0,Yes,No,1.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,0.0,0.0,No
4514,Male,0,Yes,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.0,0.0,No
4515,Male,1,Yes,No,0.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,1.0,0.0,No
4516,Male,0,Yes,No,0.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4517,Male,0,No,No,0.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1.0,1.0,No
4518,Male,0,No,No,0.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1.0,0.0,No
4519,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,1.0,1.0,Yes
4520,Female,0,No,No,1.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1.0,1.0,No
4521,Male,1,No,No,0.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,0.0,0.0,No
4522,Female,0,Yes,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.0,0.0,No
4523,Male,0,Yes,Yes,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1.0,0.0,Yes
4524,Female,0,No,No,0.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4525,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.0,1.0,No
4526,Male,0,No,No,0.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0.0,0.0,No
4527,Female,0,Yes,Yes,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,Yes
4528,Male,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4529,Male,0,Yes,No,0.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,0.0,0.0,No
4530,Female,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,1.0,0.0,Yes
4531,Male,0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.0,1.0,Yes
4532,Male,0,No,No,0.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.0,0.0,No
4533,Female,1,No,No,0.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0.0,0.0,Yes
4534,Female,1,Yes,No,0.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,1.0,1.0,No
4535,Male,0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0.0,0.0,No
4536,Male,0,Yes,No,0.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4537,Female,0,No,No,0.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.0,0.0,No
4538,Female,0,Yes,Yes,0.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1.0,0.0,Yes
4539,Male,0,Yes,Yes,1.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0,1.0,No
4540,Female,0,No,No,0.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,1.0,0.0,Yes
4541,Female,0,No,Yes,0.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1.0,0.0,No
4542,Female,0,Yes,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.0,0.0,No
