customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3347,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
3348,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3349,Female,0,Yes,No,0,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3350,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
3351,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailedcheck,1,1,Yes
3352,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailedcheck,1,0,Yes
3353,Male,0,Yes,No,0,Yes,No,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
3354,Female,0,No,No,1,No,Nophoneservice,DSL,Yes,No,No,Yes,No,Yes,Oneyear,No,Banktransfer(automatic),1,1,No
3355,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,No,No,Twoyear,No,Creditcard(automatic),1,1,No
3356,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
3357,Female,0,No,Yes,0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electroniccheck,1,0,Yes
3358,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailedcheck,1,1,No
3359,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,1,No
3360,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
3361,Female,1,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Creditcard(automatic),1,1,No
3362,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
3363,Male,0,Yes,No,1,No,Nophoneservice,DSL,No,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
3364,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3365,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
3366,Male,0,Yes,No,1,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3367,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Mailedcheck,1,1,No
3368,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3369,Female,1,No,No,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
3370,Female,0,Yes,Yes,1,No,Nophoneservice,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
3371,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,0,Yes
3372,Male,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
3373,Female,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
3374,Female,1,No,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
3375,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
3376,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,0,No
3377,Male,0,Yes,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
3378,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,1,1,No
3379,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
3380,Male,1,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
3381,Female,0,No,No,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),1,1,No
3382,Male,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
3383,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
3384,Female,0,Yes,Yes,0,Yes,No,Fiberoptic,No,No,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
3385,Male,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3386,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3387,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
3388,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailedcheck,1,1,No
3389,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,No
3390,Male,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Creditcard(automatic),0,1,No
3391,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
3392,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Oneyear,Yes,Mailedcheck,1,1,No
3393,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
3394,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Oneyear,No,Electroniccheck,1,1,No
3395,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
3396,Female,0,Yes,Yes,1,Yes,No,Fiberoptic,Yes,Yes,No,No,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
3397,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
3398,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
3399,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
3400,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,No,Banktransfer(automatic),1,1,No
3401,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),0,1,No
3402,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3403,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Creditcard(automatic),0,0,No
3404,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Oneyear,No,Creditcard(automatic),1,1,No
3405,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
3406,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,1,No
3407,Female,1,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),0,1,No
3408,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Creditcard(automatic),1,0,Yes
3409,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
3410,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Creditcard(automatic),1,0,Yes
3411,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3412,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Twoyear,No,Mailedcheck,1,0,No
3413,Female,0,Yes,Yes,1,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
3414,Female,0,No,No,1,No,Nophoneservice,DSL,Yes,No,Yes,Yes,No,No,Twoyear,No,Mailedcheck,1,1,No
3415,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Oneyear,Yes,Electroniccheck,1,1,Yes
3416,Male,0,No,Yes,0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailedcheck,1,1,No
3417,Female,0,Yes,Yes,0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
3418,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electroniccheck,1,1,No
3419,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,No,Yes,No,Yes,Yes,No,Twoyear,Yes,Mailedcheck,1,1,No
3420,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
3421,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,Banktransfer(automatic),1,1,No
3422,Female,0,No,No,1,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
3423,Male,0,No,Yes,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
3424,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3425,Female,0,Yes,Yes,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Oneyear,Yes,Banktransfer(automatic),1,1,No
3426,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
3427,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
3428,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
3429,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Banktransfer(automatic),0,1,No
3430,Male,0,No,Yes,1,Yes,No,Fiberoptic,Yes,Yes,Yes,No,No,Yes,Oneyear,No,Electroniccheck,1,1,No
3431,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3432,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
3433,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3434,Female,0,No,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Oneyear,Yes,Mailedcheck,1,1,No
3435,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,0,No
3436,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Banktransfer(automatic),0,1,No
3437,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Oneyear,Yes,Creditcard(automatic),1,1,No
3438,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3439,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,Yes
3440,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
3441,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Oneyear,Yes,Mailedcheck,1,1,No
3442,Male,0,No,No,1,Yes,No,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
3443,Male,1,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,Oneyear,Yes,Creditcard(automatic),1,1,No
3444,Male,0,Yes,No,1,No,Nophoneservice,DSL,Yes,No,Yes,No,No,No,Oneyear,No,Mailedcheck,1,1,No
3445,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3446,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3447,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,No,No,Oneyear,No,Creditcard(automatic),1,1,No
3448,Male,0,Yes,Yes,0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Creditcard(automatic),1,0,Yes
3449,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,No,Oneyear,Yes,Creditcard(automatic),1,1,No
3450,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3451,Male,1,Yes,No,1,Yes,No,Fiberoptic,No,No,No,No,No,No,Oneyear,Yes,Banktransfer(automatic),1,1,No
3452,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,No
3453,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3454,Female,1,Yes,Yes,1,No,Nophoneservice,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailedcheck,1,1,No
3455,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
3456,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Mailedcheck,1,1,No
3457,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,0,No
3458,Female,0,No,No,1,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
3459,Female,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,No
3460,Female,0,Yes,No,1,Yes,No,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
3461,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electroniccheck,1,1,No
3462,Male,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailedcheck,1,1,Yes
3463,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
3464,Female,0,Yes,No,1,Yes,No,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
3465,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
3466,Male,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Creditcard(automatic),0,1,No
3467,Male,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
3468,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
3469,Female,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
3470,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
3471,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,1,No
3472,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electroniccheck,1,1,No
3473,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
3474,Male,1,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
3475,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,0,No
3476,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,Yes,No,No,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3477,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
3478,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3479,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
3480,Male,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
3481,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electroniccheck,1,0,No
3482,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
3483,Female,0,No,No,1,Yes,No,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-month,No,Electroniccheck,1,1,No
3484,Female,1,Yes,No,1,Yes,No,Fiberoptic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
3485,Male,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,0,Yes
3486,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,No,No,Yes,No,Oneyear,No,Banktransfer(automatic),1,1,No
3487,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
3488,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailedcheck,1,1,No
3489,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
3490,Male,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
3491,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Oneyear,Yes,Electroniccheck,1,1,No
3492,Female,0,No,No,0,No,Nophoneservice,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,No
3493,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,0,No
3494,Female,0,Yes,Yes,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
3495,Male,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
3496,Male,0,No,No,1,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
3497,Female,1,Yes,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
3498,Male,0,No,No,1,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
3499,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,Yes
3500,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3501,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Twoyear,Yes,Mailedcheck,1,1,No
3502,Male,0,No,No,1,No,Nophoneservice,DSL,Yes,No,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3503,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
3504,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
3505,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,0,0,No
3506,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
3507,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
3508,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
3509,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,No
3510,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
3511,Male,0,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
3512,Male,1,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Banktransfer(automatic),0,1,No
3513,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Banktransfer(automatic),0,0,No
3514,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
3515,Male,0,No,No,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
3516,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
3517,Male,0,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Banktransfer(automatic),1,1,Yes
3518,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
3519,Male,1,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
3520,Female,0,Yes,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
3521,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Oneyear,No,Electroniccheck,1,1,No
3522,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Creditcard(automatic),0,1,No
3523,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
3524,Female,1,No,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,Yes
3525,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
3526,Male,1,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electroniccheck,1,0,Yes
3527,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,0,Yes
